"pointid","xcoord","ycoord"
778,1946749.66260977,2420469.44067731
779,1948695.26733467,2422093.67249989
780,1946419.636802,2420254.43684196
781,1946266.03070529,2420243.60553513
782,1943518.64477561,2419559.51920445
783,1945240.09395939,2421635.17251123
784,1947700.56570844,2423796.95407223
785,1945543.3296503,2425288.19031107
786,1941324.46609421,2429738.87471311
787,1943742.57521659,2427444.6135687
788,1943336.05146065,2425987.56805138
789,1945315.01750656,2426408.89461664
790,1944004.86058172,2425118.49070423
791,1945733.46687,2426092.49271744
792,1944370.66751202,2423769.50495495
793,1943006.6927533,2421913.37228638
794,1940245.19471473,2423482.43977422
795,1958078.42894207,2421095.7112716
796,1958106.78205992,2420976.34209645
797,1956817.87184845,2420679.0763093
798,1956834.98345922,2420676.28900754
799,1957194.64248566,2420723.97883757
800,1956443.95541304,2420703.5400247
801,1957193.89068518,2420723.04343698
802,1955531.05503831,2422444.13642053
803,1955169.92021095,2422630.30333774
804,1954342.24978986,2422956.8144433
805,1952719.75106838,2421392.84225866
806,1952797.86841756,2419705.03819607
807,1952118.48988985,2418264.22228897
808,1951890.46664629,2417917.30467056
809,1953604.11362515,2423480.76427316
810,1953563.9964999,2423766.02845276
811,1955787.70569989,2420620.4707724
812,1955064.81474477,2421829.5383336
813,1955447.30378558,2420244.41353564
814,1955577.56816759,2420365.32291177
815,1955361.91563182,2419588.6636228
816,1954706.10381894,2418639.7574254
817,1954070.15941856,2418187.03834037
818,1955597.4317801,2419354.0617751
819,1955861.73064649,2419119.00342712
820,1956836.71776032,2420013.3907902
821,1956536.67877142,2419954.05955284
822,1956399.53878508,2417970.1097038
823,1959871.03437064,2417566.52764972
824,1960793.85865163,2415343.51975017
825,1960342.06786719,2414788.89710099
826,1958761.74057226,2415317.39523372
827,1958677.9467195,2415770.91631925
828,1960230.95659724,2415013.39314233
829,1960313.4896492,2414858.02034451
830,1959440.30239946,2416248.57991997
831,1960140.3524402,2415259.12099704
832,1957348.28528238,2415410.05939206
833,1956863.92107744,2416121.34213987
834,1963046.37006975,2414444.67348428
835,1962649.71272003,2416671.11358599
836,1962961.53491634,2415254.75129429
837,1963333.55235055,2415238.80418424
838,1965534.66393631,2415459.92562346
839,1964602.29184932,2415096.2616945
840,1965509.51102048,2414214.00653906
841,1964986.19209101,2412818.79206067
842,1963873.94759077,2414770.27348927
843,1965154.15129675,2400650.96650013
844,1965357.71462491,2402041.68607569
845,1963833.26326516,2401023.07153439
846,1966328.0305358,2403890.00763934
847,1964558.25242159,2404133.70929277
848,1966584.46089724,2403568.82633713
849,1966929.31311435,2403854.90561724
850,1960919.60433079,2399877.99291348
851,1960807.90336047,2400258.34835294
852,1961087.0320362,2403090.33713589
853,1959257.28678424,2405190.32665799
854,1959242.48687493,2405096.70009904
855,1957858.95970389,2408490.00573538
856,1958880.95684731,2407012.41450513
857,1957039.8414882,2408773.8882141
858,1956028.3620514,2407629.47729361
859,1959071.82576748,2402620.36724001
860,1959069.50266602,2402619.76253963
861,1959031.88324234,2402734.11911162
862,1958944.83858753,2403099.71254179
863,1958952.44379232,2403102.20054336
864,1958998.98132162,2403232.60102545
865,1959199.79054805,2401295.38640583
866,1959035.52904463,2404427.73177788
867,1958322.81089592,2400956.32439237
868,1956279.39760944,2402012.014057
869,1955932.63629113,2403659.59639428
870,1954274.89964746,2405296.98202514
871,1954308.67186873,2405799.53604153
872,1953807.29225307,2407520.41572495
873,1951774.90617353,2408170.52513424
874,1950838.36358391,2408796.11192809
875,1954475.08447349,2408211.2708599
876,1954370.19110746,2408123.31990452
877,1953592.77031801,2407382.87923836
878,1953887.7150037,2405413.01229819
879,1954047.32470419,2405380.50427772
880,1952825.69843508,2405578.34250227
881,1951965.96819382,2406440.43574502
882,1956264.57940011,2401818.04513489
883,1954673.25539826,2402466.64324323
884,1953402.53729825,2401658.86763467
885,1953874.76219555,2399919.73683976
886,1954338.04828722,2399379.80389984
887,1951998.84651452,2403301.41586878
888,1950439.74793295,2405793.37963765
889,1950973.517269,2405303.49162923
890,1949936.25161596,2409309.15075109
891,1951719.13913842,2403035.25760121
892,1951772.82587222,2403016.22238923
893,1951699.87262629,2402973.75486249
894,1952172.70592398,2402440.81312697
895,1951905.19805556,2402688.24998275
896,1951904.48615512,2402689.95198382
897,1951844.4227173,2402754.33742435
898,1952129.96199707,2401822.3552376
899,1951858.50132616,2401532.72305526
900,1951650.62669529,2400998.16571871
901,1950946.55695203,2401039.86294496
902,1949476.44592648,2400930.18747592
903,1950043.49648348,2400723.55224582
904,1951103.78425101,2400644.95559634
905,1951219.28112373,2400410.86574896
906,1951016.05599578,2401776.15470851
907,1951619.04297541,2402907.07632051
908,1951638.75638782,2402907.71432091
909,1949164.12372985,2401641.2816236
910,1948677.91522375,2402098.63321154
911,1949094.11768578,2402975.10006334
912,1949814.49173931,2402649.85285857
913,1947532.66620273,2402163.03275208
914,1947655.34047996,2402955.36085091
915,1951479.00608724,2403958.65588256
916,1948952.67369673,2405357.127763
917,1950199.44648166,2405915.83771475
918,1948632.68849527,2407463.01038881
919,1947207.59319807,2409749.21022814
920,1946668.24635851,2411203.92524399
921,1948440.92617455,2410209.41551787
922,1948419.83766127,2410079.8435363
923,1947421.32043263,2411626.55511007
924,1947516.55309259,2410687.5542189
925,1949953.68582694,2405627.59493328
926,1949974.34713995,2405387.37528204
927,1952695.88015335,2400133.98377465
928,1951436.80726067,2399281.67193805
929,1952501.13373075,2399729.58722005
930,1950480.01845831,2399614.24394743
931,1952524.64064554,2398795.58533203
932,1952585.8813841,2399252.48311968
933,1953094.18810412,2397213.71093612
934,1951165.35448978,2398841.49676093
935,1950682.91788604,2395137.99972931
936,1950013.78056477,2397053.17483505
937,1951211.9322191,2397366.85223253
938,1950639.39075864,2397675.07582658
939,1951312.36348233,2396909.6567447
940,1951466.20347918,2396086.04842617
941,1949368.53715855,2396537.07051012
942,1949263.71359255,2398165.61883542
943,1947957.55727023,2399944.32745524
944,1949257.69698877,2398309.28992587
945,1948521.99052558,2400510.74131184
946,1950070.27680034,2399014.06346958
947,1952161.68441704,2400053.41622392
948,1952257.02847707,2400017.44160127
949,1951954.47588659,2400480.23409264
950,1956273.09770548,2401363.40584866
951,1957076.78971146,2400164.44479382
952,1956094.84729325,2401317.15351954
953,1955960.43350863,2400730.36195011
954,1955637.85630554,2399291.95774453
955,1956850.53286901,2409342.64427218
956,1956219.67027184,2410015.95349607
957,1957594.11923715,2409591.02752855
958,1957984.67858304,2410526.76991767
959,1958027.9731103,2406492.70417793
960,1960170.88395942,2406480.94217052
961,1959349.21904212,2406312.67526459
962,1960646.75855902,2408172.90763574
963,1961446.22066234,2408718.2853791
964,1960976.88186685,2408377.36346446
965,1962500.72062622,2408305.4668192
966,1962096.15097152,2405821.13475513
967,1960144.02184251,2408734.3247892
968,1960175.25706217,2408734.4940893
969,1959826.60254267,2408852.64876369
970,1959383.30426358,2410591.28435829
971,1960007.39405649,2411722.2236703
972,1958788.94638939,2412570.55000438
973,1958456.13697986,2412848.57487942
974,1963000.87774111,2407075.81624504
975,1963363.79746959,2407134.11518175
976,1969119.25519308,2412606.12882678
977,1968247.62404432,2415529.90136751
978,1967660.96517498,2415021.83224764
979,1969214.20155285,2416528.74809636
980,1970906.04671799,2416314.75136163
981,1970125.43482654,2417420.56665782
982,1969621.86740951,2425344.79964671
983,1969816.41753199,2425150.11412414
984,1969870.80036623,2424524.98873058
985,1973556.98448696,2421959.05941514
986,1971543.36521924,2427738.87355396
987,1971546.173121,2427736.25975231
988,1971365.22590708,2427979.05370517
989,1971368.84820936,2427855.82752759
990,1971619.5492672,2427675.85701429
991,1971606.99095929,2427679.54491661
992,1971376.12891395,2428454.8221047
993,1971411.83103642,2428527.58935051
994,1971648.79188561,2428748.24398943
995,1971123.08725464,2427141.43927783
996,1971025.63389328,2427144.93618003
997,1968810.5117987,2430149.1433714
998,1970208.85007906,2433522.33839508
999,1968468.80378357,2429800.60625197
1000,1968659.53390365,2429998.58447661
1001,1968896.34415274,2433960.07897067
1002,1966854.66026735,2437923.37106585
1003,1968063.3347283,2438359.3005403
1004,1970037.44497115,2438911.44488792
1005,1970594.75622201,2438587.38318389
1006,1969492.01902776,2438324.58451844
1007,1969291.80410171,2438570.58377332
1008,1973870.46898432,2437718.69473699
1009,1970979.14886402,2442962.29083822
1010,1967565.52601489,2444882.73774728
1011,1968725.5311452,2445644.01152656
1012,1966287.31981017,2445606.63730303
1013,1964955.80627188,2446881.72370579
1014,1968132.62537192,2447118.22235469
1015,1968585.69365716,2446206.92698096
1016,1968604.87786924,2446198.75397581
1017,1967935.6353479,2448247.21696547
1018,1968055.18732317,2448796.28531115
1019,1968096.62544926,2449412.43499906
1020,1965620.32959025,2449758.90821719
1021,1965725.11205621,2448306.50160279
1022,1968341.71600356,2451225.12394028
1023,1970394.03849565,2449362.20536744
1024,1970522.87007676,2449376.7534766
1025,1956162.08703559,2410579.27995073
1026,1956160.43073454,2410615.81637373
1027,1955997.2368318,2410742.44335345
1028,1956756.49980981,2412447.15052669
1029,1956843.8406648,2412261.22710964
1030,1955547.55434869,2414493.90821528
1031,1954997.89750264,2415185.58705074
1032,1954771.61346018,2415464.81232653
1033,1957548.16930823,2413183.30699016
1034,1957376.1051999,2412871.98039415
1035,1955814.00301644,2410906.1242565
1036,1955683.93523455,2412974.13585847
1037,1956099.02309588,2411756.3798918
1038,1955150.77819889,2411312.2733122
1039,1954310.15376966,2412622.86713732
1040,1954118.16844879,2412800.11334891
1041,1953638.37014672,2414457.80519255
1042,1953757.86792195,2414298.71849239
1043,1953627.84064009,2414518.43713072
1044,1953493.04765523,2415188.41565252
1045,1953481.90454821,2415351.85315542
1046,1953906.20561534,2416489.04107136
1047,1954038.78009881,2416209.26159522
1048,1954484.39377936,2415667.50355414
1049,1955191.52512455,2412922.91482622
1050,1955311.71070021,2412449.80322836
1051,1955332.1748131,2414118.53087895
1052,1952661.55443174,2416242.54301617
1053,1951503.97630296,2416935.25705229
1054,1952334.78312602,2416376.06100023
1055,1952044.16774305,2417505.73091144
1056,1952688.86374894,2416468.17935823
1057,1952650.21712461,2413765.66315679
1058,1951977.57320113,2414750.1489766
1059,1952314.44191321,2414085.10825791
1060,1951635.85758599,2414951.85540359
1061,1998494.23538679,2465859.51395371
1062,1999866.26305059,2465695.49885045
1063,1998458.28096415,2465222.99065297
1064,1997674.77267088,2465102.9623774
1065,2000727.24419264,2464706.77102797
1066,2007695.63087975,2463764.08983449
1067,2008469.97056725,2463410.65131197
1068,2008630.87796856,2463488.75156114
1069,2007664.8910604,2464083.86673581
1070,2007508.01976163,2465089.36936885
1071,2005864.76432708,2468355.10592487
1072,2005935.1565714,2468424.21086838
1073,2003967.96453291,2469463.2022225
1074,2006660.03402776,2469261.08389525
1075,2004354.59187632,2468371.190835
1076,2006317.82041232,2464447.910965
1077,2004949.12215062,2464316.75998243
1078,2003554.8127728,2465813.42242469
1079,2004062.40659237,2466943.95293644
1080,2002688.44062736,2464724.32393902
1081,2006524.17904224,2478124.72317556
1082,2005877.85503532,2477150.26396207
1083,1999083.54255781,2478882.03185234
1084,2000722.26998951,2478572.66475758
1085,2002623.59338653,2475067.3212507
1086,2002753.8025685,2476347.90085692
1087,2003459.0390125,2472397.66616996
1088,2002384.20223581,2473286.71632968
1089,2002343.87371042,2473437.25072445
1090,2002213.35552825,2473465.7584424
1091,2001005.25966767,2473924.97863152
1092,2001472.1450616,2474631.91377658
1093,2000313.91743242,2473977.77686475
1094,1997957.84524909,2474515.47390327
1095,1995280.82026371,2475977.30562361
1096,1995856.24842599,2475644.89241433
1097,1996134.05730089,2475671.76813125
1098,1995862.38572985,2475638.90221056
1099,1995030.50170612,2474043.03340584
1100,1994022.41237145,2473521.55497753
1101,1999675.77093066,2475578.81437273
1102,2001474.84976331,2474807.18758693
1103,1941207.15672036,2438978.08722987
1104,1941662.59640709,2440558.49082485
1105,1941722.00674449,2440972.43218546
1106,1940138.34774746,2444018.19430299
1107,1995844.38961852,2437712.8350333
1108,1999525.63813614,2436709.72170177
1109,1967022.04637273,2450644.09107448
1110,1966828.71475102,2451441.19687632
1111,1940342.16807578,2440571.9053333
1112,2008092.28222947,2457933.95726399
1113,2008296.29585791,2458157.92100499
1114,2006403.38306618,2455857.08175644
1115,2007658.97515667,2457151.19487118
1116,1977261.68511934,2480694.10439318
1117,1977292.42973869,2480686.60898846
1118,1975536.18623301,2442189.42775165
1119,1975136.23808121,2442249.85948969
1120,1890385.59772444,2380959.04690261
1121,1892575.32720304,2380422.77136499
1122,1887957.30519565,2383056.51072312
1123,1887789.55859004,2383786.74168285
1124,1885766.12821614,2386157.10697517
1125,1885680.01716193,2386396.43542585
1126,1884885.69586185,2386679.34150396
1127,1884041.06523009,2386685.98920814
1128,1882640.52114835,2387798.63860864
1129,1882329.74125269,2387992.85513091
1130,1881870.5607636,2388345.18035273
1131,1881074.65226252,2389069.68450886
1132,1880334.90739679,2389945.04675996
1133,1878093.79938585,2390856.25403363
1134,1877513.53442053,2392042.43098042
1135,1877364.26902656,2392392.57770086
1136,1894560.60685292,2376566.29353705
1137,1895614.21241624,2377083.88836291
1138,1893806.1006779,2375986.68047214
1139,1892941.8645338,2375440.14442806
1140,1892247.52229666,2374828.13964275
1141,1891306.37080413,2373935.32768066
1142,1892214.84697609,2374440.30689858
1143,1892228.64208477,2374509.66404225
1144,1892218.37757831,2374443.72740074
1145,1890766.62186432,2373557.22934262
1146,1890163.35158452,2373867.06603769
1147,1886996.91829102,2375070.42219529
1148,1886873.27751318,2376278.09555561
1149,1886988.48768571,2375094.32211034
1150,1885263.0121994,2376566.31723706
1151,1882785.99483993,2378220.0309782
1152,1882481.74094838,2378587.13280932
1153,1880379.11792463,2381445.29270874
1154,1890397.33553183,2369451.3946577
1155,1890117.38535558,2369178.09638564
1156,1889741.49411893,2368271.67611498
1157,1889197.99987676,2367618.44980372
1158,1888745.50939189,2364541.2591664
1159,1887889.09115271,2364582.37359229
1160,1886828.48168498,2365064.97329612
1161,1885916.20061063,2366825.29610438
1162,1884542.74724594,2369092.96703204
1163,1884562.44645834,2369013.53618203
1164,1883795.77497566,2370630.26999989
1165,1882989.08086779,2372498.28687594
1166,1881368.11954727,2373761.11297098
1167,1879469.30605183,2376625.23297416
1168,1874642.12201276,2418275.399996
1169,1876096.58782846,2417713.24134208
1170,1874320.88001052,2418448.50570499
1171,1873013.97558773,2418977.42113798
1172,1872814.07976188,2419112.1546228
1173,1872001.88355054,2419408.30050925
1174,1869330.79036889,2419438.20222807
1175,1867825.0288209,2422005.50504438
1176,1877228.02144078,2411062.27865481
1177,1877703.43564009,2411998.55994427
1178,1877727.05535496,2411999.22974469
1179,1875691.74857358,2410586.49905528
1180,1872207.89138024,2409467.08395052
1181,1872511.73347153,2409510.8883781
1182,1875327.75014442,2410586.49635527
1183,1873787.74547487,2410222.50202611
1184,1871817.74663461,2409341.32877135
1185,1871282.16169742,2409424.36432363
1186,1871431.68419155,2409398.2709072
1187,1870135.75407567,2408929.24191191
1188,1871029.23293819,2409322.10275925
1189,1867779.35209214,2409400.43130856
1190,1869331.14026911,2409058.74419344
